1,1344,282,139,19,20,5,6,45,66,9
1,1536,282,2,3,4,5,6,26,181,9
1,295,515,48,42,20,5,6,7,8,9
0,509,4266,18,58,20,5,6,26,161,3159
1,386,57,18,58,20,5,6,26,8,9
1,121,1349,2,30,20,13,71,72,35,9
1,890,2377,112,19,20,5,6,26,150,892
0,121,4074,112,3,4,5,6,7,35,99
1,163,438,24,30,20,5,6,26,135,136
0,1574,4099,48,30,20,5,6,72,35,99
0,567,2624,2,30,20,5,6,7,8,9
1,1096,3055,2,19,20,5,6,7,31,32
1,1756,4889,48,30,20,5,71,7,102,9
1,236,718,112,30,20,96,6,72,27,238
1,121,1842,2,25,20,13,6,26,35,9
0,391,4658,48,3,4,5,6,80,8,393
1,527,2377,18,25,20,5,6,72,135,136
1,330,583,18,58,20,13,71,26,54,586
0,28,4701,18,19,20,5,6,26,31,32
0,409,2178,48,42,20,5,6,26,35,9
1,5183,1260,38,58,20,13,6,72,27,9
1,217,1878,38,25,20,13,6,26,8,489
1,1061,1502,2,25,20,5,6,26,233,1063
0,159,3872,139,30,20,5,6,26,161,162
1,125,332,112,42,20,5,6,26,127,128
0,622,4225,2,58,4,5,6,45,35,522
1,323,166,24,19,20,96,6,7,54,9
0,775,1855,48,12,4,5,6,26,150,9
0,231,4956,18,58,20,5,6,26,233,234
0,264,4943,18,25,20,96,6,26,8,9
0,46,2397,38,30,20,5,6,26,49,1815
0,423,3985,18,58,20,5,6,26,54,9
0,3402,4106,38,19,20,5,6,26,8,9
0,107,2820,38,12,4,13,6,26,8,9
1,726,2747,112,25,20,5,6,26,135,728
0,176,2539,2,30,20,5,71,7,161,178
0,281,5158,48,42,20,5,6,7,161,511
1,109,282,18,25,20,5,6,80,106,9
0,254,4634,48,42,20,5,6,26,54,153
1,656,166,48,25,20,13,6,7,27,984
0,52,1748,38,12,4,5,6,80,54,55
0,529,3340,24,30,20,5,6,80,35,9
0,69,2494,38,3,4,5,71,80,27,73
0,463,2619,18,19,20,96,6,26,465,466
0,1195,3405,139,12,4,5,6,7,233,1197
0,1555,3191,48,58,20,5,6,45,66,9
1,323,324,38,30,20,13,6,45,54,9
0,1652,334,112,19,20,5,6,7,54,153
0,247,4310,18,42,20,5,6,45,66,9
0,401,3897,2,19,20,5,6,45,66,9
0,552,613,2,3,4,5,6,45,66,9
0,118,4216,112,42,20,96,6,7,8,120
0,245,1881,2,3,4,13,6,26,54,153
0,74,513,48,12,4,96,6,80,8,84
0,1334,1956,112,25,20,5,6,7,35,99
1,76,378,112,42,20,5,6,26,27,73
1,1078,442,48,3,4,5,6,26,54,9
0,972,4085,48,25,20,5,6,7,8,404
1,827,1246,38,58,20,13,6,26,35,272
1,198,772,112,25,20,5,6,26,135,136
0,16,2059,112,30,20,5,6,72,8,21
0,259,3293,48,42,20,5,6,14,27,261
1,67,1046,2,19,20,13,6,80,8,9
0,249,668,2,42,20,5,6,45,54,251
0,546,87,48,3,4,5,6,26,548,9
0,1053,4516,18,3,4,13,6,26,35,9
1,236,166,38,25,20,13,6,26,27,238
0,391,2659,48,12,4,5,6,7,8,393
0,996,820,48,42,20,5,6,26,54,55
0,600,3525,38,3,4,5,6,7,27,602
0,165,4240,18,12,4,5,71,26,8,9
0,386,3708,18,58,20,5,6,72,8,9
0,362,304,2,12,4,5,6,26,189,364
1,879,166,2,12,4,5,6,45,54,153
0,407,4384,139,19,20,5,6,88,27,9
0,663,4195,48,3,4,5,6,7,54,586
0,78,3275,48,19,20,5,6,26,81,9
0,268,1654,48,25,20,5,6,45,8,9
0,351,3360,139,12,4,5,6,26,62,3561
0,2086,1941,139,58,4,5,6,80,2087,2088
0,125,4543,18,19,20,5,6,7,127,128
1,829,37,18,42,20,13,6,7,54,153
0,531,966,38,58,20,13,6,7,54,153
1,167,4746,112,3,4,5,6,7,8,169
0,490,4053,18,42,20,13,6,26,35,9
1,268,282,112,19,20,5,6,7,8,9
0,386,4950,112,19,20,5,6,26,8,9
0,82,1836,139,25,20,5,6,26,8,120
0,1053,1854,2,30,20,5,6,26,35,9
1,273,3502,48,12,4,13,6,26,233,2264
1,480,282,2,42,20,13,6,26,219,9
0,10,5134,38,25,20,5,6,88,15,9
0,3546,1690,38,25,20,5,6,45,66,9
0,215,3282,18,58,20,5,6,72,135,136
0,1155,1208,48,12,4,13,6,26,35,1156
0,1018,3515,38,3,4,5,6,7,8,419
1,531,2931,38,58,20,13,6,7,54,153
0,1646,3469,2,58,4,5,6,26,8,9
0,457,3270,48,12,4,5,6,72,459,460
1,470,282,24,25,20,5,6,14,181,9
1,503,394,139,19,20,5,6,80,15,505
1,1414,442,112,3,4,5,6,7,81,9
0,1570,4801,38,19,20,5,6,26,8,9
1,151,232,18,3,4,13,6,26,54,153
1,559,164,139,30,20,5,6,26,434,435
1,167,3116,38,3,4,5,6,26,8,169
1,16,442,139,12,4,5,6,7,8,9
1,40,743,112,42,20,5,6,80,8,9
0,349,2681,38,3,4,5,6,7,8,9
0,1287,4886,38,3,4,5,6,26,887,1289
0,1408,3852,48,42,20,5,6,45,66,9
1,179,114,2,12,4,5,6,26,181,182
1,323,166,48,58,20,96,6,26,54,9
1,441,166,48,42,20,5,6,26,35,99
0,10,2523,18,30,20,5,6,80,15,9
1,5275,166,18,25,20,5,6,7,634,635
1,2094,5042,18,58,20,13,6,26,54,9
1,3247,282,48,42,20,5,6,26,35,99
1,1093,481,48,12,4,5,6,7,54,586
1,2074,659,18,19,20,5,6,26,8,9
0,1847,4256,2,19,20,5,6,26,8,9
1,622,41,24,19,20,5,6,7,35,522
0,580,3389,2,19,20,5,6,7,317,581
0,1093,4665,24,58,20,5,6,7,54,586
1,888,438,112,3,4,5,6,26,219,220
1,2074,1270,18,30,20,5,6,45,8,9
0,82,1073,112,19,20,5,6,45,8,120
0,402,4739,38,12,4,13,6,72,8,404
0,345,3052,38,12,4,5,6,7,35,1276
1,994,1169,48,19,20,5,6,45,66,9
0,1820,3093,2,42,20,13,71,7,102,300
0,509,141,18,58,20,5,6,45,161,283
0,109,2127,18,42,20,5,6,26,106,9
0,663,2345,2,19,20,96,6,7,54,586
1,731,282,112,19,20,5,6,7,732,733
1,1519,359,18,12,4,5,6,26,8,39
1,796,442,18,19,20,5,6,14,66,9
1,1023,4100,48,25,20,5,6,26,135,136
0,74,4848,112,42,20,96,6,26,8,84
1,4366,4275,18,30,20,5,71,26,8,9
0,450,329,24,58,20,13,6,26,27,452
0,2353,2581,139,3,4,5,6,26,161,511
0,577,1632,48,42,20,5,6,26,54,153
1,567,166,112,19,20,5,6,80,8,9
0,401,946,2,12,4,5,6,26,54,9
0,268,2325,24,58,20,5,71,7,8,9
0,273,808,48,58,20,5,6,72,233,275
0,326,2730,48,42,20,5,6,45,66,9
0,224,2403,48,58,20,13,6,45,35,99
0,1023,4016,112,25,20,5,6,72,135,136
1,402,1818,48,58,20,5,6,80,8,404
0,125,464,48,58,20,5,6,7,127,128
1,409,57,112,30,20,5,6,26,35,9
1,894,3148,112,3,4,5,6,72,27,896
0,16,3897,139,58,4,5,6,72,8,9
0,890,1907,24,25,20,13,6,7,150,892
0,321,907,48,12,4,5,6,7,8,9
1,495,772,2,25,20,5,6,26,35,99
0,888,4797,2,42,20,5,6,7,219,220
0,69,3861,112,12,4,13,71,72,27,73
1,2745,1635,2,58,4,5,6,26,35,2746
0,69,3916,38,3,4,5,71,26,27,73
0,16,2081,2,3,4,5,6,7,8,9
1,415,3875,2,42,20,5,6,45,66,9
1,1574,166,24,19,20,5,6,26,35,99
0,524,2092,2,25,20,5,6,26,8,9
1,1847,1369,18,30,20,5,6,45,8,9
0,461,4563,18,12,4,5,6,7,54,153
0,3840,1244,48,12,4,5,6,7,8,9
0,4366,3371,18,58,20,5,6,26,8,9
0,3420,1782,18,12,4,5,6,26,1633,3421
1,565,3697,38,30,20,5,6,45,66,9
1,148,3311,2,3,4,5,6,7,150,9
1,383,258,48,30,20,5,6,14,385,9
1,118,282,38,12,4,96,6,7,8,120
0,28,2260,2,3,4,5,6,26,31,32
1,622,1861,18,30,20,5,6,26,35,522
0,179,2548,2,42,20,5,6,45,54,153
1,179,865,2,19,20,5,6,7,54,9
1,2808,3209,139,3,4,5,6,7,146,147
0,109,2255,48,58,20,5,6,26,106,9
0,401,3011,48,42,20,5,6,26,54,9
0,402,4873,48,42,20,5,6,26,8,9
1,50,679,38,19,20,5,6,26,8,9
1,292,442,112,58,20,13,6,7,54,294
1,407,4675,139,19,20,5,6,88,27,9
1,107,668,2,58,4,13,6,26,8,9
0,144,2480,18,12,4,13,6,80,146,147
0,292,4273,2,12,4,13,6,26,54,294
1,1061,396,48,30,20,5,6,7,233,1063
1,845,2011,38,25,20,13,71,26,35,9
1,179,17,2,19,20,5,6,7,54,9
0,577,53,2,12,4,5,6,26,54,153
0,4917,4554,112,19,20,5,6,45,66,9
1,391,164,2,30,20,5,6,45,8,393
1,764,77,2,30,20,5,6,45,66,9
0,600,4031,38,42,20,5,6,26,27,602
0,731,3650,24,42,20,13,6,7,732,733
0,36,1907,18,25,20,13,6,26,8,39
1,609,3963,2,58,4,5,6,7,8,9
1,574,675,48,19,20,5,6,7,54,153
0,33,3479,2,30,20,13,6,26,35,9
0,241,2104,38,3,4,5,6,26,8,9
0,10,2821,18,58,20,5,6,14,15,9
1,307,2774,18,58,20,5,6,7,8,9
0,450,4424,18,30,20,96,6,26,27,452
0,663,3928,139,19,20,96,6,7,54,586
0,2491,3166,38,19,20,5,6,26,161,178
0,176,901,2,25,20,5,71,26,161,178
0,757,1538,139,3,4,13,6,26,54,153
0,4786,471,18,25,20,13,6,7,8,1293
1,423,4832,48,30,20,5,6,26,54,9
0,1018,373,38,12,4,5,6,26,106,9
1,307,282,38,25,20,13,6,26,8,9
0,266,2568,48,25,20,5,6,45,66,9
1,1756,2254,2,58,4,5,71,7,102,9
0,60,754,38,25,20,5,6,45,62,557
1,467,166,139,25,20,5,6,26,468,9
0,1449,747,38,30,20,13,6,26,31,9
0,247,2616,18,42,20,5,6,45,66,9
1,399,438,18,12,4,5,6,7,219,220
1,118,2530,18,58,20,96,6,80,8,120
0,879,168,2,58,4,5,6,26,54,153
1,1085,4048,38,19,20,5,6,7,8,9
0,303,4211,38,58,20,5,6,26,8,9
0,622,2018,18,19,20,5,6,80,35,522
0,241,199,18,58,20,5,6,7,8,9
0,1195,3579,18,42,20,5,6,7,233,1197
1,950,2816,112,25,20,5,6,26,791,792
0,524,4240,2,25,20,5,6,14,8,9
1,796,1732,2,25,20,5,6,14,66,9
0,656,2521,112,30,20,5,6,80,27,238
0,829,3684,48,42,20,13,6,26,54,153
0,888,4391,112,58,20,13,6,14,35,99
1,104,166,2,25,20,5,6,45,66,9
0,372,1907,38,30,20,5,6,7,31,9
0,598,2795,18,58,20,5,6,26,8,132
0,470,3905,18,30,20,96,6,26,181,182
1,453,263,38,42,20,5,6,26,454,455
1,349,396,2,3,4,5,6,80,8,9
0,1338,2470,38,19,20,5,6,80,54,9
1,609,2878,48,12,4,5,6,80,8,9
0,600,5260,18,58,20,13,6,26,27,602
0,750,968,48,30,20,13,6,26,8,489
0,281,5147,18,42,20,5,6,26,161,511
0,518,3666,38,30,20,5,6,72,135,136
0,142,4910,139,19,20,5,6,7,8,9
1,40,164,48,25,20,5,6,72,8,43
0,245,4423,48,58,20,5,6,26,54,153
0,5232,2730,48,25,20,5,6,26,8,9
0,612,2638,18,42,20,5,6,72,135,136
0,1085,4132,38,19,20,5,6,7,8,9
1,485,420,2,3,4,5,6,7,161,9
0,1707,4787,2,25,20,5,6,26,964,1231
1,415,2644,24,19,20,5,6,45,66,9
1,591,3477,2,3,4,5,6,26,135,136
0,36,2530,38,3,4,13,6,26,8,39
0,100,2172,38,58,20,5,6,26,102,103
0,273,1409,112,30,20,5,6,80,233,275
0,4719,2348,48,42,20,5,6,45,66,9
1,217,651,48,30,20,5,6,45,219,220
0,467,4664,48,19,20,5,6,7,468,9
0,89,1362,48,42,20,13,6,7,91,9
1,1519,166,112,58,20,5,6,7,8,39
0,323,786,2,58,4,13,6,26,54,9
1,229,3158,2,19,20,5,6,26,8,43
0,67,4270,2,19,20,5,6,72,8,9
0,609,3634,18,3,4,5,6,80,8,9
1,206,767,48,42,20,13,6,26,102,208
0,518,4367,38,30,20,5,71,72,135,136
0,2504,5142,2,25,20,5,6,26,2506,9
1,100,2355,2,12,4,5,6,26,102,9
0,328,865,2,58,4,5,6,26,8,1300
0,60,3004,18,12,4,5,6,88,62,557
1,270,216,2,3,4,5,6,72,35,272
1,40,41,48,3,4,5,6,80,8,9
0,750,1335,18,19,20,96,6,26,8,489
0,74,1605,112,30,20,96,6,26,8,84
0,303,5263,2,58,4,5,6,72,8,9
1,155,282,38,42,20,5,6,7,8,9
0,395,1409,2,58,4,5,6,7,161,397
0,4067,4907,2,42,20,5,6,45,66,9
0,320,1561,18,58,20,96,6,26,54,153
0,4700,730,48,12,4,5,6,72,8,9
0,229,180,2,19,20,5,6,26,8,43
0,349,1908,38,3,4,5,6,72,8,9
1,622,79,139,42,20,5,6,26,35,522
1,264,3406,38,3,4,5,6,7,8,9
1,1104,1249,18,42,20,5,6,7,181,182
0,46,149,48,12,4,5,6,26,49,9
0,837,4649,38,25,20,13,6,7,8,9
0,315,3979,112,42,20,5,6,80,317,318
0,1519,2180,48,58,20,5,6,72,8,9
0,3914,2097,18,25,20,5,6,26,161,3915
0,241,4348,48,25,20,5,6,45,66,9
1,800,149,48,58,20,13,6,26,54,153
0,277,4357,18,58,20,5,6,45,279,280
1,16,521,38,30,20,5,6,7,8,9
0,632,4773,2,25,20,5,6,7,634,635
1,16,1358,38,30,20,5,6,26,8,9
0,5202,3814,2,42,20,5,6,26,49,5203
0,401,5233,48,19,20,5,6,80,54,9
0,903,2710,2,25,20,5,6,7,27,261
0,1621,3755,24,19,20,96,6,26,189,9
1,1506,166,112,19,20,96,6,26,54,153
0,1151,2991,18,25,20,5,6,14,54,9
1,4067,41,2,42,20,5,6,45,66,9
1,974,476,18,25,20,5,6,45,66,9
1,888,282,48,19,20,5,6,7,8,419
1,125,77,38,19,20,5,6,7,127,128
1,104,852,112,42,20,13,6,80,106,9
0,1053,4559,18,25,20,13,6,26,35,9
0,600,1703,18,58,20,5,6,7,27,602
0,985,160,18,58,20,5,6,7,8,987
1,974,41,112,19,20,5,6,45,66,9
0,879,776,139,30,20,5,6,7,54,153
0,582,3513,38,25,20,13,6,26,219,220
1,461,442,18,25,20,96,6,7,54,153
0,972,3819,48,12,4,5,6,7,8,9
0,550,3271,18,3,4,5,6,7,8,9
0,330,5062,38,3,4,5,6,7,54,117
0,1707,2236,38,30,20,5,6,26,964,1231
0,857,255,18,25,20,5,6,26,8,120
0,130,2313,2,42,20,5,6,26,8,132
0,656,875,48,58,20,13,6,14,27,984
1,268,743,48,25,20,5,6,72,8,9
0,402,1194,139,58,4,5,6,80,8,404
0,1408,3702,139,42,20,5,6,45,66,9
1,137,164,2,3,4,5,6,7,102,103
0,699,3904,48,19,20,5,6,72,8,700
0,1015,2747,48,30,20,5,6,45,66,9
1,198,282,18,30,20,5,6,72,135,136
0,854,2467,2,25,20,13,6,7,219,9
0,320,2341,24,42,20,13,6,26,54,153
0,407,2934,139,19,20,5,6,88,27,9
0,793,3227,2,12,4,5,6,7,54,9
1,174,149,18,19,20,5,6,26,8,9
0,321,5164,139,58,4,5,6,7,8,9
1,92,41,48,12,4,13,6,80,8,94
0,742,4143,18,58,20,5,6,7,744,745
1,366,263,112,12,4,5,6,26,8,9
0,457,312,38,12,4,5,6,45,459,460
1,492,3662,48,19,20,5,6,26,27,9
0,243,747,18,30,20,5,6,7,8,9
0,577,1946,139,58,4,5,6,26,54,153
0,36,1934,112,12,4,13,6,26,8,39
1,453,852,2,12,4,5,6,26,454,455
0,2029,4637,48,19,20,13,6,7,54,9
0,509,2920,24,3,4,5,6,26,161,283
0,622,873,38,19,20,5,6,7,35,522
0,4818,678,2,30,20,5,6,80,102,360
1,571,282,2,58,4,5,6,26,135,136
1,301,282,112,12,4,5,6,7,54,153
0,187,4663,48,3,4,13,6,26,189,190
0,266,1496,38,58,20,5,6,45,66,9
0,185,2080,112,12,4,5,6,26,35,9
1,36,848,38,3,4,5,6,26,8,39
0,473,4655,2,30,20,5,6,26,35,99
0,366,2793,18,30,20,13,6,7,8,9
0,591,3759,2,3,4,5,6,26,135,136
1,588,3209,112,19,20,96,6,80,589,590
1,1420,641,38,42,20,5,6,26,8,9
0,281,3665,2,3,4,5,6,7,161,283
0,243,4335,48,3,4,5,6,45,8,9
0,349,1477,38,42,20,5,6,72,8,9
0,1452,3232,48,19,20,13,6,72,8,9
0,301,4889,112,30,20,5,6,26,54,153
0,2858,690,2,42,20,5,6,80,8,9
0,391,400,18,12,4,5,6,45,8,393
0,789,2961,18,30,20,5,6,7,791,792
0,196,3179,139,3,4,5,6,45,66,9
0,529,2650,24,42,20,5,6,26,35,9
1,2086,1602,24,58,20,5,6,45,2087,2088
0,1102,1355,24,42,20,13,6,26,54,153
1,1600,767,18,12,4,13,6,26,189,9
1,663,442,38,42,20,13,6,7,54,586
1,142,1541,48,19,20,5,6,14,8,9
0,1061,3301,48,12,4,5,6,26,233,1063
0,215,761,48,25,20,5,71,26,135,136
0,307,4945,2,42,20,5,6,26,8,9
1,40,166,38,58,20,5,6,26,8,43
0,198,4075,112,30,20,5,6,72,135,136
1,4532,5233,24,19,20,5,6,7,233,9
1,571,4280,18,3,4,5,6,72,135,136
1,125,442,24,25,20,5,6,26,127,128
1,726,77,18,42,20,5,6,26,135,728
0,187,3679,2,3,4,5,6,26,189,190
0,4249,2566,48,25,20,5,71,7,8,1890
0,793,4799,139,25,20,5,6,26,54,153
1,107,668,18,3,4,13,6,80,8,9
0,362,633,48,19,20,5,6,26,189,364
0,1589,1937,18,42,20,13,6,26,1432,1433
0,224,4433,48,19,20,5,6,7,35,99
0,450,2828,112,42,20,5,6,26,27,452
1,328,2404,18,30,20,96,6,72,8,9
0,200,4489,112,25,20,5,6,72,202,203
0,514,3631,112,12,4,5,6,80,35,9
0,224,3313,18,42,20,5,6,80,35,99
1,800,324,2,42,20,13,6,7,54,153
1,888,852,38,3,4,5,6,45,66,9
1,307,57,18,12,4,5,6,26,8,9
1,571,493,2,19,20,5,6,26,135,136
